text,media,label
"KPU harus tetapkan pasangan capres/cawapres terpilih sesuai PKPU

Jakarta (ANTARA) - Komisi Pemilihan Umum (KPU) RI harus menetapkan pasangan presiden dan wakil presiden terpilih paling lambat 3 hari setelah pembacaan putusan Mahkamah Konstitusi (MK) mengenai perselisihan hasil pemilu sesuai dengan Pasal 4 Peraturan KPU (PKPU) Nomor 6 Tahun 2024.Anggota KPU RI August Mellaz mengatakan apabila dihitung paling lambat 3 hari setelah putusan Mahkamah Konstitusi dibacakan, maka pihaknya akan menetapkan pasangan presiden dan wakil presiden terpilih pada Rabu (24/4).""Kalau dihitung paling lambatnya tiga hari berarti Rabu tanggal 24 April sudah memenuhi tahapannya, karena itu diagendakan pada Rabu pagi pukul 10.00,"" ujar Mellaz di Kantor KPU RI, Jakarta, Selasa.Menurutnya, durasi penetapan pasangan presiden dan wakil presiden terpilih tidak terlalu ketat. Dia pun memastikan ada prosedur yang akan dilakukan mulai pukul 10.00 WIB.Selain itu, Mellaz mengungkapkan acara tersebut akan disiarkan secara langsung melalui kanal YouTube KPU RI dan stasiun televisi.""Ya, itu kan biasanya juga begitu, karena ini juga momen-momen yang punya nilai di situ,"" katanya.KPU akan mengundang sejumlah pihak mulai dari pimpinan lembaga negara, ketua umum, dan sekretaris jenderal partai politik hingga tiga pasangan calon untuk melakukan rapat pleno terbuka terkait dengan penetapan pasangan presiden dan wakil presiden terpilih Pemilu 2024.MK, Senin (22/4), memutus dua perkara sengketa Pilpres 2024 yang diajukan oleh Anies Baswedan-Muhaimin Iskandar dan Ganjar Pranowo-Mahfud Md. Sidang pembacaan putusan dipimpin oleh Ketua MK Suhartoyo.Dalam amar putusan-nya, MK menolak seluruh permohonan yang diajukan Anies-Muhaimin dan Ganjar-Pranowo. Menurut MK, permohonan kedua kubu tersebut tidak beralasan menurut hukum untuk seluruhnya.Atas putusan itu, terdapat pendapat berbeda (dissenting opinion) dari tiga Hakim Konstitusi, yakni Saldi Isra, Enny Nurbaningsih, dan Arief Hidayat. Pada intinya, ketiga Hakim Konstitusi tersebut menyatakan seharusnya MK memerintahkan pemungutan suara ulang di beberapa daerah.Adapun dalam petitumnya, Ganjar-Mahfud maupun Anies-Muhaimin pada intinya meminta MK membatalkan Keputusan KPU Nomor 360 Tahun 2024 tentang penetapan hasil pemilihan umum presiden dan wakil presiden tahun 2024.Mereka juga memohon MK mendiskualifikasi pasangan Prabowo Subianto-Gibran Rakabuming Raka sebagai peserta Pilpres 2024. Mereka juga meminta MK memerintahkan kepada KPU melakukan pemungutan suara ulang Pilpres 2024 tanpa mengikutsertakan Prabowo-Gibran.

Pewarta: Narda Margaretha Sinambela

Editor: Edy M Yakub

Copyright © ANTARA 2024",antaranews,politik
"Anggota DPR: UU Pemilu perlu direvisi sebagaimana pertimbangan MK

Dan bisa diatur secara lebih rigid untuk meningkatkan efektivitas penegakan hukum terhadap pelanggaran pemilu

Jakarta (ANTARA) - Anggota Komisi II DPR RI Guspardi Gaus menyatakan sepakat bahwa Undang-Undang Nomor 7 Tahun 2017 Tentang Pemilihan Umum (UU Pemilu) perlu dilakukan revisi sebagaimana yang terdapat dalam pertimbangan putusan Mahkamah Konstitusi (MK) atas perkara Perselisihan Hasil Pemilihan Umum (PHPU) Pilpres 2024.""Pendapat yang diberikan MK bahwa UU Pemilu belum memberikan pengaturan terkait dengan kegiatan yang dapat dikategorikan sebagai kampanye yang dilakukan sebelum dan setelah masa kampanye dimulai memang harus diperjelas dan dimasukkan secara rinci di dalam UU Pemilu,"" kata Guspardi dalam keterangan yang diterima di Jakarta, Selasa.Menurut dia, revisi UU Pemilu adalah sebuah keniscayaan guna melakukan berbagai perbaikan dan penyempurnaan.""Apalagi Pemilu 2024 yang dinilai dan dirasakan banyak kalangan berjalan dengan penuh kontroversi dan menimbulkan spekulasi terkait dugaan berbagai pelanggaran, pengerahan dukungan dari ASN (aparatur sipil negara) kepada paslon tertentu, makin terang-terangannya politik uang, dan lain sebagainya,"" ujarnya.Dia lantas menyinggung sejumlah masalah pada Pemilu 2024 yang tidak ada di Pemilu sebelumnya, di antaranya Satpol PP di Garut, Jawa Barat, yang menyatakan dukungan kepada Gibran Rakabuming Raka sebagai calon wakil presiden.""Padahal, Pasal 283 ayat (1) UU Pemilu telah menyebutkan larangan bagi pejabat negara, pejabat struktural, dan pejabat fungsional dalam jabatan pegawai negeri serta ASN untuk mengadakan kegiatan yang mengarah kepada keberpihakan terhadap peserta pemilu sebelum, selama, dan sesudah masa kampanye,"" ucapnya.Kemudian, lanjut dia, masalah Ketua Komisi Pemilihan Umum (KPU) Hasyim Asy'ari yang dinyatakan melanggar etik oleh Kehormatan Penyelenggara Pemilu (DKPP) RI.""Dan baru-baru ini juga kembali diadukan dengan dugaan pelanggaran etika atau dugaan asusila. Persoalan ini juga menjadi catatan penting terhadap integritas penyelenggara,"" tuturnya.Untuk itu, Guspardi pun mendorong agar anggota DPR RI periode 2024-2029 melakukan revisi UU Pemilu untuk menyempurnakan dan menutup celah kekurangan bagi pelanggaran pemilu yang tidak bisa ditindak secara hukum maupun administratif.""Dan bisa diatur secara lebih rigid untuk meningkatkan efektivitas penegakan hukum terhadap pelanggaran pemilu,"" kata anggota Badan Legislasi DPR RI itu.Sebelumnya, Senin (22/4), Ketua MK Suhartoyo mengatakan terdapat beberapa kelemahan dalam UU Pemilu, Peraturan KPU (PKPU), maupun Peraturan Bawaslu.""Sehingga pada akhirnya menimbulkan kebuntuan bagi penyelenggara pemilu khususnya bagi Bawaslu dalam upaya penindakan terhadap pelanggaran pemilu,"" kata Suhartoyo saat menyampaikan pembacaan pertimbangan putusan yang diajukan paslon capres dan cawapres nomor urut 1 Anies Baswedan-Muhaimin Iskadar.Dia mengatakan bahwa UU Pemilu belum memberikan pengaturan terkait dengan kegiatan yang dapat dikategorikan sebagai kampanye yang dilakukan sebelum dan setelah masa kampanye dimulai.Suhartoyo menyebut demi memberikan kepastian hukum dan keadilan bagi pelaksanaan pemilu maupun pilkada selanjutnya, Pemerintah dan DPR penting ke depannya melakukan penyempurnaan terhadap UU Pemilu, UU Pilkada, maupun peraturan perundang-undangan yang mengatur terkait dengan kampanye,""Baik berkaitan dengan pelanggaran administratif dan jika perlu pelanggaran pidana pemilu,"" ucapnya.

Pewarta: Melalusa Susthira Khalida

Editor: Chandra Hamdani Noor

Copyright © ANTARA 2024",antaranews,politik
"Hari ini Yusril sambangi rumah Prabowo laporkan kemenangan di MK

Jakarta (ANTARA) - Ketua tim kuasa hukum 02 Yusril Ihza Mahendra dan seluruh jajaran tim hari ini akan menyambangi rumah Calon Presiden RI Prabowo Subianto untuk melaporkan kemenangannya dalam sidang sengketa pemilu di Mahkamah Konstitusi (MK).""Tim hukum Prabowo-Gibran secara lengkap dipimpin oleh Prof Yusril Ihza Mahendra selaku Ketua Tim bertemu Prabowo, selain melaporkan hasil persidangan MK kepada Prabowo selaku prinsipal atau pemberi kuasa,"" kata Wakil Ketua Tim Hukum Prabowo-Gibran Fahri Bachdim dalam siaran persnya diterima di Jakarta,, Selasa.Rombongan tim hukum Prabowo-Gibran diperkirakan akan sampai di kediaman Prabowo yang berlokasi di Jalan Kartanegara IV, Kebayoran Baru, Jakarta Selatan pukul 19.00 WIB nanti.Selain melaporkan kemenangan di MK, Fahri mengatakan pertemuan ini juga sebagai ajang silaturahim antara Prabowo dengan para kuasa hukumnya.""Selain itu tentunya kita akan mendapat serta meminta arahan-arahan dari presiden terpilih pak Prabowo kepada tim hukum,"" kata Fahri.Diketahui, MK membacakan putusan dua perkara sengketa Pilpres 2024 pada hari Senin, (22/4). Ketua MK Suhartoyo mengetuk palu pada pukul 08.59 WIB sebagai penanda dimulainya sidang sengketa pilpres tersebut.Dua perkara PHPU Pilpres 2024 diajukan oleh Anies-Muhaimin dan Ganjar-Mahfud. Gugatan yang diajukan oleh Anies-Muhaimin teregistrasi dengan Nomor Perkara 1/PHPU.PRES-XXII/2024, sementara gugatan Ganjar-Mahfud teregistrasi dengan Nomor Perkara 2/PHPU.PRES-XXII/2024.Dalam amar putusan-nya, MK menolak seluruh permohonan yang diajukan Anies-Muhaimin dan Ganjar-Pranowo. Menurut MK, permohonan kedua kubu tersebut tidak beralasan menurut hukum untuk seluruhnya.Atas putusan itu, terdapat dissenting opinion dari tiga Hakim Konstitusi, yakni Saldi Isra, Enny Nurbaningsih, dan Arief Hidayat.

Pewarta: Walda Marison

Editor: Chandra Hamdani Noor

Copyright © ANTARA 2024",antaranews,politik
"Jokowi tinjau pasar tumpah hingga RSUD di Mamasa Sulbar

Jakarta (ANTARA) - Presiden Joko Widodo dijadwalkan meninjau Pasar Tumpah Mamasa hingga Rumah Sakit Umum Daerah (RSUD) Kondosapata dalam kunjungan kerja di Mamasa, di Sulawesi Barat, Selasa.Berdasarkan siaran pers yang diterima di Jakarta, dalam kunjungan kerja hari kedua di Sulawesi Barat, Presiden Jokowi mengawali kegiatan dengan meninjau Kantor Gubernur Sulawesi Barat yang sempat hancur saat terjadi gempa pada tahun 2021.Gempa magnitudo 6,2 terjadi pada 15 Januari 2021 dan melanda pesisir barat Pulau Sulawesi. Kantor Gubernur Sulawesi Barat adalah salah satu bangunan yang mengalami kerusakan berat akibat gempa tersebut.Pemerintah melalui Kementerian Pekerjaan Umum dan Perumahan Rakyat kemudian memulai rehabilitasi dan rekonstruksi kantor tersebut pada 30 Agustus 2022 dan selesai pada 2 Desember 2023.Selepas itu, Presiden Jokowi meninjau SMKN 1 Rangas, di Kabupaten Mamuju untuk meninjau fasilitas pendidikan yang ada. Di tempat yang sama, Presiden Jokowi juga meresmikan rehabilitasi dan rekonstruksi sejumlah infrastruktur pasca-bencana, serta Inpres Jalan Daerah di Provinsi Sulawesi Barat.Selanjutnya, Kepala Negara bertolak menuju Kabupaten Mamasa dengan menggunakan helikopter Super Puma TNI AU melalui helipad Lapangan Tammajarra Korem 142/Taroada.Di Kabupaten Mamasa, Presiden Jokowi akan mengunjungi Pasar Tumpah Mamasa serta meninjau fasilitas dan pelayanan BPJS Kesehatan di Rumah Sakit Umum Daerah (RSUD) Kondosapata.Setelah berkegiatan di Kabupaten Mamasa, Presiden akan kembali menuju Bandara Tampa Padang, Kabupaten Mamuju untuk kemudian lepas landas menuju Jakarta dengan menggunakan Pesawat Kepresidenan Indonesia-1.Turut mendampingi Presiden Jokowi dalam kunjungan kerja di Provinsi Sulawesi Barat antara lain Menteri Pekerjaan Umum dan Perumahan Rakyat Basuki Hadimuljono, Menteri Perhubungan Budi Karya Sumadi, Menteri Kesehatan Budi Gunadi Sadikin, dan Pj Gubernur Sulawesi Barat Zudan Arif Fakhrulloh.

Pewarta: Rangga Pandu Asmara Jingga

Editor: Chandra Hamdani Noor

Copyright © ANTARA 2024",antaranews,politik
"Presiden dijadwalkan hadiri puncak Hari Otoda di Surabaya

Kinerja tertinggi berdasarkan hasil EPPD Tahun 2022 terhadap LPPD Tahun 2021

Surabaya (ANTARA) - Presiden Joko Widodo (Jokowi) dijadwalkan menghadiri pelaksanaan puncak peringatan Hari Otonomi Daerah (Otoda) XXVIII yang digelar di Balai Kota Surabaya, Jawa Timur, pada Kamis (25/4).""Berdasarkan keterangan dari Direktorat Evaluasi Kinerja dan Peningkatan Kapasitas Daerah Direktorat Jenderal Otonomi Daerah Kementerian Dalam Negeri (Kemendagri), puncak Hari Otonomi Daerah direncanakan dihadiri pula oleh Bapak Presiden Republik Indonesia,"" kata Pelaksana tugas (Plt) Kepala Dinas Komunikasi dan Informatika (Diskominfo) Kota Surabaya M Fikser dalam keterangan resmi yang diterima di Surabaya, Selasa.Kedatangan presiden untuk menyematkan Tanda Kehormatan ""Satyalancana Karya Bhakti Praja Nugraha"" kepada kepala daerah yang berprestasi.""Kinerja tertinggi berdasarkan hasil EPPD Tahun 2022 terhadap LPPD Tahun 2021,"" ucapnya.Fikser juga menjelaskan berdasarkan informasi dari Kementerian Dalam Negeri (Kemendagri) puncak peringatan Hari Otonomi Daerah (Otoda) dijadwalkan turut dihadiri oleh jajaran menteri Kabinet Indonesia Maju, gubernur, dan bupati/kepala daerah.Kemudian, Kepala Badan dari Kementerian/LPNK, khususnya anggota tim nasional EPPD, pejabat Eselon I di Lingkup Kemendagri dan BNPP, pejabat Eselon II di lingkup Sekretariat Jenderal Kemendagri dan Ditjen Otonomi Daerah, serta Forkopimda Jawa Timur dan Kota Surabaya.""Setelah upacara, rangkaian acara kemudian dilanjutkan dengan Pawai Seni Budaya dan kunjungan ke Mal Pelayanan Publik (MPP) Pemerintah Kota Surabaya,"" tuturnya.Sementara, Fikser menyatakan penunjukan Kota Surabaya oleh Kemendagri sebagai tuan rumah puncak peringatan Hari Otonomi Daerah (Otoda) XXVIII yang mengusung tema ""Otonomi Daerah Berkelanjutan Menuju Ekonomi Hijau dan Lingkungan yang Sehat"" itu mengacu pada Surat Nomor 100.2.1.7/15 SJ tanggal 2 Januari 2024.Lebih lanjut, pemerintah pusat menunjuk Surabaya sebagai tuan rumah karena beberapa indikator, yakni pertama pemilihan berdasarkan Keputusan Menteri Dalam Negeri (Mendagri) No. 100.2.1-119 Tahun 2023 tanggal 18 April 2023, tentang hasil Evaluasi Penyelenggaraan Pemerintahan Daerah Tahun 2022 terhadap Laporan Penyelenggaraan Pemerintahan Daerah (LPPD) Tahun 2021.""Keputusan itu menetapkan Pemerintah Kota (Pemkot) Surabaya sebagai pemerintah kota yang berkinerja terbaik dalam penyelenggaraan pemerintahan daerah,"" katanya.Kedua, Fikser membeberkan bahwa sejalan dengan tema hari otonomi daerah, Pemkot Surabaya telah memiliki berbagai inovasi dan program dalam upaya meningkatkan kualitas lingkungan.""Antara lain telah diapresiasi oleh ASEAN yaitu berupa penghargaan ASEAN Environtmentally Sustainable City (ESC) kategori Udara Terbersih Kota Besar,"" ujar dia.Ketiga, Kemendagri memandang Pemkot Surabaya sudah beberapa kali melaksanakan sejumlah agenda atau kegiatan nasional maupun internasional.Selain itu, Surabaya juga dinilai berkembang menjadi kota dagang dan jasa yang mengisyaratkan tersedianya kemudahan dan kecepatan akses.""Terutama di bidang sarana prasarana akomodasi dan transportasi darat, laut, dan udara sehingga mampu melayani perjalanan lokal, regional, maupun internasional,"" papar dia.

Pewarta: Willi Irawan/Ananto Pradana

Editor: Chandra Hamdani Noor

Copyright © ANTARA 2024",antaranews,politik
"KSAU sebut TNI AU segera miliki pesawat nirawak baru

Yogyakarta (ANTARA) - Kepala Staf Angkatan Udara (KSAU) Marsekal TNI Mohammad Tonny Harjono menyebutkan TNI AU segera memiliki pesawat nirawak baru yang akan melengkapi alat utama sistem senjata (alutsista) nasional.Tonny Harjono usai acara HUT ke-78 TNI AU di Lapangan Dirgantara AAU, Bantul, Daerah Istimewa Yogyakarta, Senin, menjelaskan pesawat terbang tanpa awak itu berteknologi satelit sehingga mampu mendukung pertempuran ""beyond visual range"" (BVR) atau pertempuran udara jarak jauh.""Kita bisa menerbangkan dari luar area yang ingin kita pantau misalnya di Papua atau di daerah mana, kita bisa menerbangkan dari luar Papua,"" kata dia.Tonny menyebutkan sejumlah pesawat nirawak yang tengah didatangkan tersebut antara lain drone CH-4, Anka, serta Bayraktar dengan jenis ""Medium Altitude Long Endurance"" (MALE).""Mohon doa restunya angkatan udara menjadi angkatan udara yang adaptif mengikuti perkembangan teknologi dan perkembangan situasi nasional, regional, maupun global,"" kata Tonny Harjono.Menurut dia, drone atau pesawat tanpa awak modern tersebut merupakan bagian dari pesawat alutsista baru yang sedang didatangkan untuk memperkuat TNI AU.Pada 2026, kata dia, pemerintah RI juga akan kedatangan 42 unit pesawat tempur Rafale secara bertahap sekaligus merencanakan modernisasi radar.Selain itu, ujar Tonny, TNI AU juga bakal kedatangan pesawat angkut Airbus A400M, pesawat sistem kendali dan peringatan udara (Airborne Warning and Control System/AWACS), serta pesawat pengisian bahan bakar (tanker) atau Multi Role Tanker Transport (MRTT).Menurut dia, sejumlah pesawat itu bakal memperkuat alutsista nasional yang sudah ada sebelumnya mulai dari pesawat angkut sipil dari CASA, helikopter, hingga pesawat angkut militer VIP jenis Falcon.Dia menyadari bahwa berbagai kegiatan TNI AU, termasuk dalam pengadaan alutsista amat dipengaruhi kebijakan pemerintah dalam memberikan dukungan anggaran.""Kami juga berterima kasih kepada bapak Menhan (Prabowo Subiyanto) yang sudah melengkapi angkatan udara dengan berbagai alutsista,"" ujar Tonny.

Pewarta: Luqman Hakim

Editor: Hisar Sitanggang

Copyright © ANTARA 2024",antaranews,politik
"28 pesawat tiga matra TNI siap atraksi udara HUT RI di Kota Nusantara

Sebanyak 28 pesawat dari tiga matra Tentara Nasional Indonesia (TNI) siap melakukan atraksi udara (fly pass) pada peringatan hari ulang tahun (HUT) ke-79 Republik Indonesia (RI) di atas langit Kota Nusantara, ibu kota negara baru Indonesia pada 17 Agustus 2024.



""Tidak hanya pesawat tempur dari TNI AU, ada pesawat latih, helikopter dan gabungan pesawat TNI AD dan TNI AL, serta Polri,"" jelas Komandan Pangkalan TNI Angkatan Udara (Lanud) Dhomber Kota Balikpapan Kolonel Pnb David Ali Hamzah di Balikpapan, Provinsi Kalimantan Timur, Selasa.



Keseluruhan ada 28 pesawat disiapkan untuk melakukan atraksi udara di atas langit Kota Nusantara saat peringatan HUT RI untuk pertama kalinya di Istana Negara ibu kota negara baru Indonesia, yang dibangun di sebagian wilayah Kabupaten Penajam Paser Utara dan Kabupaten Kutai Kartanegara, Provinsi Kalimantan Timur.



Persiapan mulai dilakukan latihan pada awal Agustus 2024, sejumlah pesawat yang melakukan atraksi udara dijadwalkan berdatangan secara bertahap ke Kalimantan Timur.



""Tanggal 1 Agustus 2024 sudah ada pesawat yang bergerak ke Kalimantan Timur, pekan kedua gladi kotor serta gladi bersih, dan puncak pada 17 Agustus 2024,,"" ujarnya.



Sejumlah pesawat itu di antaranya, dari TNI Angkatan Udara (AU), masing-masing F-16 sebanyak delapan unit, KT-1B enam unit, EC-725 Caracal satu unit, dan NAS-332 Super Puma satu unit, lalu Boeing 737-200 satu unit, H-225M Caracal satu unit, serta EC-120 Colibri empat unit.



TNI Angkatan Darat (AD) mengerahkan dua unit AH-64E Apache, kata dia, TNI Angkatan Laut (AL) mengerahkan dua unit AS-565 Mbe Panther, serta Polri mengerahkan dua unit Angusta Westland 169.



Lanud Dhomber Kota Balikpapan juga menyiapkan sekitar 80 hingga 100 prajurit untuk atraksi udara maupun untuk kegiatan upacara di lapangan Istana Negara Kota Nusantara.



TNI AD tidak hanya mengirimkan alat utama sistem senjata (Alutsista), menurut dia, tetapi juga mengerahkan1.500 hingga 2.000 prajurit untuk upacara kenegaraan di ibu kota negara baru Indonesia.



Prajurit yang diterjunkan kemungkinan bakal lebih banyak pada saat pelaksanaan upacara kemerdekaan untuk pengamanan pertahanan udara, pertahanan medan dan segala macam, demikian Kolonel Penerbang (Pnb) David Ali Hamzah.





Balikpapan (ANTARA) -

Pewarta: Nyaman Bagus Purwaniawan/Muhammad Solih Januar

Editor: Edy M Yakub

Copyright © ANTARA 2024",antaranews,politik
"Menkominfo: Keputusan MK soal hasil pemilu harus dihormati

Jakarta (ANTARA) - Menteri Komunikasi dan Informatika (Menkominfo) Budi Arie Setiadi mengemukakan bahwa keputusan Mahkamah Konstitusi (MK) dalam perkara perselisihan hasil pemilu 2024 harus dihormati.""Kita harus menghormati, karena kan Mahkamah Konstitusi ini kan benteng konstitusi kita. Apapun yang diputuskan MK harus kita hormati, karena ini mencerminkan suara atau keputusan rakyat 14 Februari 2024,"" katanya usai membuka The 10th Asia Pacific Spectrum Management Conference 2024 di Jakarta, Selasa.Dia mengajak semua pihak untuk melanjutkan upaya menjaga kerukunan bangsa dan membangun negara setelah pesta demokrasi berakhir.""Kita mengimbau sudah selesai pesta demokrasinya, pesta demokrasi 2024 sudah selesai, saatnya guyup, rukun, bersatu padu untuk Indonesia tercinta, demi masa depan Indonesia yang penuh harapan,"" kata pendiri sekaligus ketua umum ProJo (Pro Jokowi) itu.MK menolak seluruh permohonan calon presiden dan calon wakil presiden nomor urut 1 Anies Baswedan dan Muhaimin Iskandar dalam perkara perselisihan hasil pemilihan umum presiden dan wakil presiden 2024. Mahkamah menilai permohonan Anies-Muhaimin tidak beralasan menurut hukum.MK juga menolak seluruh permohonan pasangan calon presiden dan calon wakil presiden nomor urut 3 Ganjar Pranowo dan Mahfud Md dalam perkara perselisihan hasil pemilihan umum presiden dan wakil presiden 2024. Mahkamah menyatakan permohonan mereka tidak beralasan menurut hukum.Namun demikian, ada pendapat berbeda dari hakim konstitusi Saldi Isra, Enny Nurbaningsih, dan Arief Hidayat dalam putusan perkara perselisihan hasil pemilihan umum tersebut.

Pewarta: Putri Hanifa

Editor: Maryati

Copyright © ANTARA 2024",antaranews,politik
"Azwar Anas: Reformasi birokrasi tematik perlu didorong lintas sektor

Baca juga: Menteri PANRB gelorakan digitalisasi pemda

Baca juga: Anas belajar sistem face recognition demi cegah kecurangan seleksi ASN

Baca juga: Menpan RB tekankan birokrasi berdampak sesuai perkembangan zaman

Jakarta (ANTARA) - Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Abdullah Azwar Anas mengatakan implementasi reformasi birokrasi tematik khususnya stunting dan pengentasan kemiskinan perlu didorong melalui lintas sektor.""Pemerintah Provinsi Kalimantan Barat harus memilih skala prioritas. Salah satu yang perlu mendapat prioritas adalah mendorong birokrasi berdampak sehingga kesibukan birokrasi ke depan lebih berdampak untuk rakyat,"" kata Azwar Anas dalam keterangannya diterima di Jakarta, Selasa.Hal itu disampaikan Azwar Anas saat menghadiri Musyawarah Perencanaan Pembangunan Provinsi Kalimantan Barat di Pontianak.Ia mengatakan Pemerintah Provinsi Kalimantan Barat harus bisa menentukan skala prioritas yang dianggap paling berdampak bagi masyarakatnya. Implementasi reformasi birokrasi tematik dalam hal penanganan kemiskinan menjadi salah satu isu krusial di Kalimantan Barat.Sementara dari sisi peningkatan sumber daya manusia, Provinsi Kalimantan Barat mengusulkan 1.579 formasi aparatur sipil negara (ASN) untuk pengadaan tahun 2024.Keseluruhan usulan tersebut telah disetujui, terdiri atas 60 calon pegawai negeri sipil (CPNS) dan 1.519 pegawai pemerintah dengan perjanjian kerja (PPPK).Anas berpesan agar ASN yang telah dan akan mengabdi di Kalimantan Barat mampu mengubah wajah birokrasi.Ia berharap birokrasi tidak lagi diartikan sebagai tumpukan kertas, tetapi harus mampu memperbaiki kualitas hidup masyarakat.Arah kebijakan reformasi birokrasi ke depan adalah birokrasi yang bersih, efektif, dan berdaya saing mendorong pembangunan nasional. Untuk itu, diperlukan digital structure, digital competence, dan digital culture agar selaras dengan tekad transformasi digital di pemerintahan.ASN selayaknya mampu beradaptasi dengan perubahan teknologi, termasuk untuk diterapkan pada pelayanan.""Dalam hal transformasi digital, akselerasi transformasi digital dan profesionalitas ASN juga perlu didorong untuk mewujudkan pelayanan publik yang prima,"" ujarnya.Terlebih Provinsi Kalimantan Barat mendapat perhatian dalam rancangan Rencana Pembangunan Jangka Panjang Nasional (RPJPN) tahun 2025-2045.Beberapa sektor di provinsi berjuluk Seribu Sungai ini akan menjadi fokus pembangunan nasional, di antaranya penataan destinasi pariwisata prioritas Sambas-Singkawang, peningkatan akses pelayanan kesehatan di wilayah perbatasan dengan peningkatan dokter spesialis dan tenaga kesehatan, peningkatan akses, kualitas pendidikan, dan infrastruktur yang menjadi hambatan pertumbuhan ekonomi.Beragam potensi dimiliki Kalimantan Barat, seperti pertambangan, pertanian, perikanan, perkebunan, peternakan, pariwisata, industri dan kehutanan.""Potensi ini harus dimanfaatkan sebaik mungkin untuk mendukung pembangunan daerah,"" tambah Anas.Salah satu strategi mempercepat kemajuan daerah adalah memperbaiki kualitas pelayanan publik, termasuk percepatan izin usaha agar pertumbuhan ekonomi semakin cepat.Kementerian PANRB terus mendorong pembangunan Mal Pelayanan Publik (MPP) sebagai pusat pelayanan. Di Provinsi Kalimantan Barat, terdapat enam MPP (43 persen) dari 14 kabupaten/kota yang ada.""Pembangunan MPP harus mengutamakan fungsi, bukan megahnya gedung. Bangunan tidak harus megah, namun yang terpenting fungsinya harus optimal,"" tuturnya.Pelayanan saat ini harus berprinsip citizen centric yang menegaskan bahwa negara bagi rakyat dengan memberikan pelayanan yang cepat, mudah, dan murah.Dibantu BUMN Peruri, tambah Anas, pemerintah sedang mengembangkan portal nasional pelayanan publik. Nantinya berbagai layanan bisa diakses melalui portal tersebut secara digital.Untuk mempercepat implementasi layanan digital terpadu maka perlu disepakati pengembangan identitas digital sebagai solusi jalan tengah.Selain itu, Anas meminta Provinsi Kalimantan Barat menyatukan seluruh aplikasi pelayanan publik kabupaten/kota di wilayahnya. ""Provinsi segera menginteroperabilitaskan aplikasi-aplikasi yang ada sehingga masyarakat tinggal masuk ke satu portal,"" ujar Anas.

Pewarta: Narda Margaretha Sinambela

Editor: Didik Kusbiantoro

Copyright © ANTARA 2024",antaranews,politik
"Gibran rencanakan pertemuan dengan sejumlah tokoh usai penetapan KPU

ANTARA - Calon Wakil Presiden (cawapres) terpilih Pemilu 2024, Gibran Rakabuming Raka, mengaku sudah merencanakan pertemuan dengan sejumlah tokoh di Jakarta. Rencana pertemuan tersebut akan Gibran lakukan bersama pasangannya Prabowo Subianto, usai penetapan KPU pada Rabu (24/4).

(Denik Apriyani/Rizky Bagus Dhermawan/I Gusti Agung Ayu N)",antaranews,politik
